main500_task_id	all750_idx0	specimen_id	image_exists	chosen_image_path	original_local_jpeg	candidate_paths	DOI	jpegURL	jsonURL	occurrenceID
145	145	K001075217	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0146_K001075217.jpg	data_rds/02_raw_images/main500/main500_row0146_K001075217.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0146_K001075217.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0146_K001075217.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0146_K001075217.jpg	http://dx.doi.org/10.5281/zenodo.1486624	https://zenodo.org/record/1486624/files/K001075217.jpg	https://zenodo.org/record/1486624/files/K001075217.json	http://specimens.kew.org/herbarium/K001075217
146	146	WAG0204647	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0147_WAG0204647.jpg	data_rds/02_raw_images/main500/main500_row0147_WAG0204647.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0147_WAG0204647.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0147_WAG0204647.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0147_WAG0204647.jpg	http://dx.doi.org/10.5281/zenodo.1491170	https://zenodo.org/record/1491170/files/WAG0204647.jpg	https://zenodo.org/record/1491170/files/WAG0204647.json	http://data.biodiversitydata.nl/naturalis/specimen/WAG0204647
147	147	E00424650	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0148_E00424650.jpg	data_rds/02_raw_images/main500/main500_row0148_E00424650.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0148_E00424650.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0148_E00424650.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0148_E00424650.jpg	http://dx.doi.org/10.5281/zenodo.1484060	https://zenodo.org/record/1484060/files/E00424650.jpg	https://zenodo.org/record/1484060/files/E00424650.json	http://data.rbge.org.uk/herb/E00424650
148	148	BR0000027579701V	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0149_BR0000027579701V.jpg	data_rds/02_raw_images/main500/main500_row0149_BR0000027579701V.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0149_BR0000027579701V.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0149_BR0000027579701V.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0149_BR0000027579701V.jpg	http://dx.doi.org/10.5281/zenodo.1483539	https://zenodo.org/record/1483539/files/BR0000027579701V.jpg	https://zenodo.org/record/1483539/files/BR0000027579701V.json	http://www.botanicalcollections.be/specimen/BR0000027579701V
149	149	K000830619	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0150_K000830619.jpg	data_rds/02_raw_images/main500/main500_row0150_K000830619.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0150_K000830619.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0150_K000830619.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0150_K000830619.jpg	http://dx.doi.org/10.5281/zenodo.1486016	https://zenodo.org/record/1486016/files/K000830619.jpg	https://zenodo.org/record/1486016/files/K000830619.json	http://specimens.kew.org/herbarium/K000830619
150	150	K000858636	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0151_K000858636.jpg	data_rds/02_raw_images/main500/main500_row0151_K000858636.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0151_K000858636.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0151_K000858636.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0151_K000858636.jpg	http://dx.doi.org/10.5281/zenodo.1486414	https://zenodo.org/record/1486414/files/K000858636.jpg	https://zenodo.org/record/1486414/files/K000858636.json	http://specimens.kew.org/herbarium/K000858636
151	151	E00718331	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0152_E00718331.jpg	data_rds/02_raw_images/main500/main500_row0152_E00718331.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0152_E00718331.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0152_E00718331.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0152_E00718331.jpg	http://dx.doi.org/10.5281/zenodo.1484241	https://zenodo.org/record/1484241/files/E00718331.jpg	https://zenodo.org/record/1484241/files/E00718331.json	http://data.rbge.org.uk/herb/E00718331
152	152	K000996455	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0153_K000996455.jpg	data_rds/02_raw_images/main500/main500_row0153_K000996455.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0153_K000996455.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0153_K000996455.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0153_K000996455.jpg	http://dx.doi.org/10.5281/zenodo.1486570	https://zenodo.org/record/1486570/files/K000996455.jpg	https://zenodo.org/record/1486570/files/K000996455.json	http://specimens.kew.org/herbarium/K000996455
153	153	E00177150	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0154_E00177150.jpg	data_rds/02_raw_images/main500/main500_row0154_E00177150.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0154_E00177150.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0154_E00177150.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0154_E00177150.jpg	http://dx.doi.org/10.5281/zenodo.1483796	https://zenodo.org/record/1483796/files/E00177150.jpg	https://zenodo.org/record/1483796/files/E00177150.json	http://data.rbge.org.uk/herb/E00177150
154	154	E00214999	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0155_E00214999.jpg	data_rds/02_raw_images/main500/main500_row0155_E00214999.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0155_E00214999.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0155_E00214999.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0155_E00214999.jpg	http://dx.doi.org/10.5281/zenodo.1483860	https://zenodo.org/record/1483860/files/E00214999.jpg	https://zenodo.org/record/1483860/files/E00214999.json	http://data.rbge.org.uk/herb/E00214999
155	155	L.2509958	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0156_L.2509958.jpg	data_rds/02_raw_images/main500/main500_row0156_L.2509958.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0156_L.2509958.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0156_L.2509958.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0156_L.2509958.jpg	http://dx.doi.org/10.5281/zenodo.1486928	https://zenodo.org/record/1486928/files/L.2509958.jpg	https://zenodo.org/record/1486928/files/L.2509958.json	http://data.biodiversitydata.nl/naturalis/specimen/L.2509958
156	156	K000199360	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0157_K000199360.jpg	data_rds/02_raw_images/main500/main500_row0157_K000199360.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0157_K000199360.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0157_K000199360.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0157_K000199360.jpg	http://dx.doi.org/10.5281/zenodo.1485773	https://zenodo.org/record/1485773/files/K000199360.jpg	https://zenodo.org/record/1485773/files/K000199360.json	http://specimens.kew.org/herbarium/K000199360
157	157	K000914264	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0158_K000914264.jpg	data_rds/02_raw_images/main500/main500_row0158_K000914264.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0158_K000914264.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0158_K000914264.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0158_K000914264.jpg	http://dx.doi.org/10.5281/zenodo.1486460	https://zenodo.org/record/1486460/files/K000914264.jpg	https://zenodo.org/record/1486460/files/K000914264.json	http://specimens.kew.org/herbarium/K000914264
158	158	E00438256	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0159_E00438256.jpg	data_rds/02_raw_images/main500/main500_row0159_E00438256.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0159_E00438256.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0159_E00438256.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0159_E00438256.jpg	http://dx.doi.org/10.5281/zenodo.1484082	https://zenodo.org/record/1484082/files/E00438256.jpg	https://zenodo.org/record/1484082/files/E00438256.json	http://data.rbge.org.uk/herb/E00438256
159	159	K000914449	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0160_K000914449.jpg	data_rds/02_raw_images/main500/main500_row0160_K000914449.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0160_K000914449.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0160_K000914449.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0160_K000914449.jpg	http://dx.doi.org/10.5281/zenodo.1486478	https://zenodo.org/record/1486478/files/K000914449.jpg	https://zenodo.org/record/1486478/files/K000914449.json	http://specimens.kew.org/herbarium/K000914449
160	160	L_0491067	False	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0161_L_0491067.jpg	data_rds/02_raw_images/main500/main500_row0161_L_0491067.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0161_L_0491067.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0161_L_0491067.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0161_L_0491067.jpg	http://dx.doi.org/10.5281/zenodo.1486808	https://zenodo.org/record/1486808/files/L  0491067.jpg	https://zenodo.org/record/1486808/files/L  0491067.json	http://data.biodiversitydata.nl/naturalis/specimen/L%20%200491067
161	161	L.1620333	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0162_L.1620333.jpg	data_rds/02_raw_images/main500/main500_row0162_L.1620333.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0162_L.1620333.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0162_L.1620333.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0162_L.1620333.jpg	http://dx.doi.org/10.5281/zenodo.1486850	https://zenodo.org/record/1486850/files/L.1620333.jpg	https://zenodo.org/record/1486850/files/L.1620333.json	http://data.biodiversitydata.nl/naturalis/specimen/L.1620333
162	162	L.1616068	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0163_L.1616068.jpg	data_rds/02_raw_images/main500/main500_row0163_L.1616068.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0163_L.1616068.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0163_L.1616068.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0163_L.1616068.jpg	http://dx.doi.org/10.5281/zenodo.1486848	https://zenodo.org/record/1486848/files/L.1616068.jpg	https://zenodo.org/record/1486848/files/L.1616068.json	http://data.biodiversitydata.nl/naturalis/specimen/L.1616068
163	163	BM000625363	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0164_BM000625363.jpg	data_rds/02_raw_images/main500/main500_row0164_BM000625363.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0164_BM000625363.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0164_BM000625363.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0164_BM000625363.jpg	http://dx.doi.org/10.5281/zenodo.1480310	https://zenodo.org/record/1480310/files/BM000625363.jpg	https://zenodo.org/record/1480310/files/BM000625363.json	1575fb0f-8fba-4b11-b6fd-a8e3cefadb81
164	164	BM000644348	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0165_BM000644348.jpg	data_rds/02_raw_images/main500/main500_row0165_BM000644348.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0165_BM000644348.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0165_BM000644348.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0165_BM000644348.jpg	http://dx.doi.org/10.5281/zenodo.1480316	https://zenodo.org/record/1480316/files/BM000644348.jpg	https://zenodo.org/record/1480316/files/BM000644348.json	28c6c0e9-871b-411f-9c54-18925ff60c9a
165	165	BM000625345	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0166_BM000625345.jpg	data_rds/02_raw_images/main500/main500_row0166_BM000625345.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0166_BM000625345.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0166_BM000625345.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0166_BM000625345.jpg	http://dx.doi.org/10.5281/zenodo.1480306	https://zenodo.org/record/1480306/files/BM000625345.jpg	https://zenodo.org/record/1480306/files/BM000625345.json	77f31169-9ff7-48de-bd8b-d862ed1e7434
166	166	BM000782325	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0167_BM000782325.jpg	data_rds/02_raw_images/main500/main500_row0167_BM000782325.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0167_BM000782325.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0167_BM000782325.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0167_BM000782325.jpg	http://dx.doi.org/10.5281/zenodo.1480330	https://zenodo.org/record/1480330/files/BM000782325.jpg	https://zenodo.org/record/1480330/files/BM000782325.json	fcb70dbb-462c-42a2-a071-47ccb94803a5
167	167	BM000782322	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0168_BM000782322.jpg	data_rds/02_raw_images/main500/main500_row0168_BM000782322.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0168_BM000782322.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0168_BM000782322.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0168_BM000782322.jpg	http://dx.doi.org/10.5281/zenodo.1480326	https://zenodo.org/record/1480326/files/BM000782322.jpg	https://zenodo.org/record/1480326/files/BM000782322.json	ff7ad3d8-b071-4ee6-9a29-fa83026338fe
168	168	E00263609	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0169_E00263609.jpg	data_rds/02_raw_images/main500/main500_row0169_E00263609.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0169_E00263609.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0169_E00263609.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0169_E00263609.jpg	http://dx.doi.org/10.5281/zenodo.1483897	https://zenodo.org/record/1483897/files/E00263609.jpg	https://zenodo.org/record/1483897/files/E00263609.json	http://data.rbge.org.uk/herb/E00263609
169	169	K000914636	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0170_K000914636.jpg	data_rds/02_raw_images/main500/main500_row0170_K000914636.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0170_K000914636.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0170_K000914636.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0170_K000914636.jpg	http://dx.doi.org/10.5281/zenodo.1486493	https://zenodo.org/record/1486493/files/K000914636.jpg	https://zenodo.org/record/1486493/files/K000914636.json	http://specimens.kew.org/herbarium/K000914636
170	170	K001209032	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0171_K001209032.jpg	data_rds/02_raw_images/main500/main500_row0171_K001209032.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0171_K001209032.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0171_K001209032.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0171_K001209032.jpg	http://dx.doi.org/10.5281/zenodo.1486714	https://zenodo.org/record/1486714/files/K001209032.jpg	https://zenodo.org/record/1486714/files/K001209032.json	http://specimens.kew.org/herbarium/K001209032
171	171	K000653715	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0172_K000653715.jpg	data_rds/02_raw_images/main500/main500_row0172_K000653715.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0172_K000653715.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0172_K000653715.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0172_K000653715.jpg	http://dx.doi.org/10.5281/zenodo.1485930	https://zenodo.org/record/1485930/files/K000653715.jpg	https://zenodo.org/record/1485930/files/K000653715.json	http://specimens.kew.org/herbarium/K000653715
172	172	K000930539	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0173_K000930539.jpg	data_rds/02_raw_images/main500/main500_row0173_K000930539.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0173_K000930539.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0173_K000930539.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0173_K000930539.jpg	http://dx.doi.org/10.5281/zenodo.1486504	https://zenodo.org/record/1486504/files/K000930539.jpg	https://zenodo.org/record/1486504/files/K000930539.json	http://specimens.kew.org/herbarium/K000930539
173	173	BR0000005639113	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0174_BR0000005639113.jpg	data_rds/02_raw_images/main500/main500_row0174_BR0000005639113.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0174_BR0000005639113.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0174_BR0000005639113.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0174_BR0000005639113.jpg	http://dx.doi.org/10.5281/zenodo.1480848	https://zenodo.org/record/1480848/files/BR0000005639113.jpg	https://zenodo.org/record/1480848/files/BR0000005639113.json	http://www.botanicalcollections.be/specimen/BR0000005639113
