new250_task_id	all750_idx0	specimen_id	image_exists	chosen_image_path	original_local_jpeg	candidate_paths	DOI	jpegURL	jsonURL	occurrenceID
81	581	BM000637970	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0082_BM000637970.jpg	data_rds/02_raw_images/new250/new250_row0082_BM000637970.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0082_BM000637970.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0082_BM000637970.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0082_BM000637970.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0082_BM000637970.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0082_BM000637970.jpg	http://dx.doi.org/10.5281/zenodo.1480312	https://zenodo.org/record/1480312/files/BM000637970.jpg	https://zenodo.org/record/1480312/files/BM000637970.json	79dd29da-ba99-4036-b5c4-c6cb6de377a3
82	582	L_0044240	False	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0083_L_0044240.jpg	data_rds/02_raw_images/new250/new250_row0083_L_0044240.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0083_L_0044240.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0083_L_0044240.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0083_L_0044240.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0083_L_0044240.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0083_L_0044240.jpg	http://dx.doi.org/10.5281/zenodo.1486776	https://zenodo.org/record/1486776/files/L  0044240.jpg	https://zenodo.org/record/1486776/files/L  0044240.json	http://data.biodiversitydata.nl/naturalis/specimen/L%20%200044240
83	583	EIG.2770	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0084_EIG.2770.jpg	data_rds/02_raw_images/new250/new250_row0084_EIG.2770.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0084_EIG.2770.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0084_EIG.2770.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0084_EIG.2770.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0084_EIG.2770.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0084_EIG.2770.jpg	http://dx.doi.org/10.5281/zenodo.1485056	https://zenodo.org/record/1485056/files/EIG.2770.jpg	https://zenodo.org/record/1485056/files/EIG.2770.json	http://id.luomus.fi/EIG.2770
84	584	EIG.2751	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0085_EIG.2751.jpg	data_rds/02_raw_images/new250/new250_row0085_EIG.2751.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0085_EIG.2751.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0085_EIG.2751.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0085_EIG.2751.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0085_EIG.2751.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0085_EIG.2751.jpg	http://dx.doi.org/10.5281/zenodo.1485052	https://zenodo.org/record/1485052/files/EIG.2751.jpg	https://zenodo.org/record/1485052/files/EIG.2751.json	http://id.luomus.fi/EIG.2751
85	585	EIG.2840	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0086_EIG.2840.jpg	data_rds/02_raw_images/new250/new250_row0086_EIG.2840.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0086_EIG.2840.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0086_EIG.2840.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0086_EIG.2840.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0086_EIG.2840.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0086_EIG.2840.jpg	http://dx.doi.org/10.5281/zenodo.1485060	https://zenodo.org/record/1485060/files/EIG.2840.jpg	https://zenodo.org/record/1485060/files/EIG.2840.json	http://id.luomus.fi/EIG.2840
86	586	EIG.3022	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0087_EIG.3022.jpg	data_rds/02_raw_images/new250/new250_row0087_EIG.3022.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0087_EIG.3022.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0087_EIG.3022.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0087_EIG.3022.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0087_EIG.3022.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0087_EIG.3022.jpg	http://dx.doi.org/10.5281/zenodo.1485068	https://zenodo.org/record/1485068/files/EIG.3022.jpg	https://zenodo.org/record/1485068/files/EIG.3022.json	http://id.luomus.fi/EIG.3022
87	587	EIG.3579	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0088_EIG.3579.jpg	data_rds/02_raw_images/new250/new250_row0088_EIG.3579.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0088_EIG.3579.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0088_EIG.3579.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0088_EIG.3579.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0088_EIG.3579.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0088_EIG.3579.jpg	http://dx.doi.org/10.5281/zenodo.1485084	https://zenodo.org/record/1485084/files/EIG.3579.jpg	https://zenodo.org/record/1485084/files/EIG.3579.json	http://id.luomus.fi/EIG.3579
88	588	BM000990388	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0089_BM000990388.jpg	data_rds/02_raw_images/new250/new250_row0089_BM000990388.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0089_BM000990388.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0089_BM000990388.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0089_BM000990388.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0089_BM000990388.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0089_BM000990388.jpg	http://dx.doi.org/10.5281/zenodo.1480558	https://zenodo.org/record/1480558/files/BM000990388.jpg	https://zenodo.org/record/1480558/files/BM000990388.json	eb25f2c1-d2b0-4fb7-83dd-160d09bad6d8
89	589	P02132367	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0090_P02132367.jpg	data_rds/02_raw_images/new250/new250_row0090_P02132367.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0090_P02132367.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0090_P02132367.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0090_P02132367.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0090_P02132367.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0090_P02132367.jpg	http://dx.doi.org/10.5281/zenodo.1487258	https://zenodo.org/record/1487258/files/P02132367.jpg	https://zenodo.org/record/1487258/files/P02132367.json	http://coldb.mnhn.fr/catalognumber/mnhn/p/p02132367
90	590	EIG.1314	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0091_EIG.1314.jpg	data_rds/02_raw_images/new250/new250_row0091_EIG.1314.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0091_EIG.1314.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0091_EIG.1314.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0091_EIG.1314.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0091_EIG.1314.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0091_EIG.1314.jpg	http://dx.doi.org/10.5281/zenodo.1484956	https://zenodo.org/record/1484956/files/EIG.1314.jpg	https://zenodo.org/record/1484956/files/EIG.1314.json	http://id.luomus.fi/EIG.1314
91	591	H.1027364	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0092_H.1027364.jpg	data_rds/02_raw_images/new250/new250_row0092_H.1027364.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0092_H.1027364.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0092_H.1027364.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0092_H.1027364.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0092_H.1027364.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0092_H.1027364.jpg	http://dx.doi.org/10.5281/zenodo.1485420	https://zenodo.org/record/1485420/files/H.1027364.jpg	https://zenodo.org/record/1485420/files/H.1027364.json	http://id.luomus.fi/H.1027364
92	592	H.1027349	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0093_H.1027349.jpg	data_rds/02_raw_images/new250/new250_row0093_H.1027349.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0093_H.1027349.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0093_H.1027349.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0093_H.1027349.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0093_H.1027349.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0093_H.1027349.jpg	http://dx.doi.org/10.5281/zenodo.1485416	https://zenodo.org/record/1485416/files/H.1027349.jpg	https://zenodo.org/record/1485416/files/H.1027349.json	http://id.luomus.fi/H.1027349
93	593	EIG.381	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0094_EIG.381.jpg	data_rds/02_raw_images/new250/new250_row0094_EIG.381.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0094_EIG.381.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0094_EIG.381.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0094_EIG.381.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0094_EIG.381.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0094_EIG.381.jpg	http://dx.doi.org/10.5281/zenodo.1485094	https://zenodo.org/record/1485094/files/EIG.381.jpg	https://zenodo.org/record/1485094/files/EIG.381.json	http://id.luomus.fi/EIG.381
94	594	EIG.434	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0095_EIG.434.jpg	data_rds/02_raw_images/new250/new250_row0095_EIG.434.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0095_EIG.434.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0095_EIG.434.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0095_EIG.434.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0095_EIG.434.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0095_EIG.434.jpg	http://dx.doi.org/10.5281/zenodo.1485096	https://zenodo.org/record/1485096/files/EIG.434.jpg	https://zenodo.org/record/1485096/files/EIG.434.json	http://id.luomus.fi/EIG.434
95	595	EIG.435	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0096_EIG.435.jpg	data_rds/02_raw_images/new250/new250_row0096_EIG.435.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0096_EIG.435.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0096_EIG.435.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0096_EIG.435.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0096_EIG.435.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0096_EIG.435.jpg	http://dx.doi.org/10.5281/zenodo.1485102	https://zenodo.org/record/1485102/files/EIG.435.jpg	https://zenodo.org/record/1485102/files/EIG.435.json	http://id.luomus.fi/EIG.435
96	596	EIG.436	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0097_EIG.436.jpg	data_rds/02_raw_images/new250/new250_row0097_EIG.436.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0097_EIG.436.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0097_EIG.436.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0097_EIG.436.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0097_EIG.436.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0097_EIG.436.jpg	http://dx.doi.org/10.5281/zenodo.1485104	https://zenodo.org/record/1485104/files/EIG.436.jpg	https://zenodo.org/record/1485104/files/EIG.436.json	http://id.luomus.fi/EIG.436
97	597	EIG.437	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0098_EIG.437.jpg	data_rds/02_raw_images/new250/new250_row0098_EIG.437.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0098_EIG.437.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0098_EIG.437.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0098_EIG.437.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0098_EIG.437.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0098_EIG.437.jpg	http://dx.doi.org/10.5281/zenodo.1485106	https://zenodo.org/record/1485106/files/EIG.437.jpg	https://zenodo.org/record/1485106/files/EIG.437.json	http://id.luomus.fi/EIG.437
98	598	EIG.438	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0099_EIG.438.jpg	data_rds/02_raw_images/new250/new250_row0099_EIG.438.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0099_EIG.438.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0099_EIG.438.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0099_EIG.438.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0099_EIG.438.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0099_EIG.438.jpg	http://dx.doi.org/10.5281/zenodo.1485108	https://zenodo.org/record/1485108/files/EIG.438.jpg	https://zenodo.org/record/1485108/files/EIG.438.json	http://id.luomus.fi/EIG.438
99	599	EIG.439	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0100_EIG.439.jpg	data_rds/02_raw_images/new250/new250_row0100_EIG.439.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0100_EIG.439.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0100_EIG.439.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0100_EIG.439.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0100_EIG.439.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0100_EIG.439.jpg	http://dx.doi.org/10.5281/zenodo.1485112	https://zenodo.org/record/1485112/files/EIG.439.jpg	https://zenodo.org/record/1485112/files/EIG.439.json	http://id.luomus.fi/EIG.439
100	600	EIG.592	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0101_EIG.592.jpg	data_rds/02_raw_images/new250/new250_row0101_EIG.592.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0101_EIG.592.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0101_EIG.592.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0101_EIG.592.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0101_EIG.592.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0101_EIG.592.jpg	http://dx.doi.org/10.5281/zenodo.1485136	https://zenodo.org/record/1485136/files/EIG.592.jpg	https://zenodo.org/record/1485136/files/EIG.592.json	http://id.luomus.fi/EIG.592
101	601	EIG.594	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0102_EIG.594.jpg	data_rds/02_raw_images/new250/new250_row0102_EIG.594.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0102_EIG.594.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0102_EIG.594.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0102_EIG.594.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0102_EIG.594.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0102_EIG.594.jpg	http://dx.doi.org/10.5281/zenodo.1485140	https://zenodo.org/record/1485140/files/EIG.594.jpg	https://zenodo.org/record/1485140/files/EIG.594.json	http://id.luomus.fi/EIG.594
102	602	EIG.595	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0103_EIG.595.jpg	data_rds/02_raw_images/new250/new250_row0103_EIG.595.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0103_EIG.595.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0103_EIG.595.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0103_EIG.595.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0103_EIG.595.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0103_EIG.595.jpg	http://dx.doi.org/10.5281/zenodo.1485142	https://zenodo.org/record/1485142/files/EIG.595.jpg	https://zenodo.org/record/1485142/files/EIG.595.json	http://id.luomus.fi/EIG.595
103	603	EIG.1068	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0104_EIG.1068.jpg	data_rds/02_raw_images/new250/new250_row0104_EIG.1068.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0104_EIG.1068.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0104_EIG.1068.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0104_EIG.1068.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0104_EIG.1068.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0104_EIG.1068.jpg	http://dx.doi.org/10.5281/zenodo.1484936	https://zenodo.org/record/1484936/files/EIG.1068.jpg	https://zenodo.org/record/1484936/files/EIG.1068.json	http://id.luomus.fi/EIG.1068
104	604	EIG.1074	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0105_EIG.1074.jpg	data_rds/02_raw_images/new250/new250_row0105_EIG.1074.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0105_EIG.1074.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0105_EIG.1074.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0105_EIG.1074.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0105_EIG.1074.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0105_EIG.1074.jpg	http://dx.doi.org/10.5281/zenodo.1484942	https://zenodo.org/record/1484942/files/EIG.1074.jpg	https://zenodo.org/record/1484942/files/EIG.1074.json	http://id.luomus.fi/EIG.1074
105	605	EIG.1060	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0106_EIG.1060.jpg	data_rds/02_raw_images/new250/new250_row0106_EIG.1060.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0106_EIG.1060.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0106_EIG.1060.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0106_EIG.1060.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0106_EIG.1060.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0106_EIG.1060.jpg	http://dx.doi.org/10.5281/zenodo.1484932	https://zenodo.org/record/1484932/files/EIG.1060.jpg	https://zenodo.org/record/1484932/files/EIG.1060.json	http://id.luomus.fi/EIG.1060
106	606	BM000937184	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0107_BM000937184.jpg	data_rds/02_raw_images/new250/new250_row0107_BM000937184.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0107_BM000937184.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0107_BM000937184.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0107_BM000937184.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0107_BM000937184.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0107_BM000937184.jpg	http://dx.doi.org/10.5281/zenodo.1480481	https://zenodo.org/record/1480481/files/BM000937184.jpg	https://zenodo.org/record/1480481/files/BM000937184.json	dcbd25c9-bd71-42ae-9bbd-705f2aef70c7
